,co_code,tradedate,dayopen,dayhigh,daylow,last_price,volume
1624,815,5/7/2013 12:00:00 AM,1992.3,2004.5,1973.45,1991.9,221147
1625,815,5/8/2013 12:00:00 AM,1995.25,2003,1970,1998.75,266876
1626,815,5/9/2013 12:00:00 AM,1999,2018,1981.2,1986.95,189635
1627,815,5/10/2013 12:00:00 AM,1984,2029,1984,2022.25,433919
1628,815,5/11/2013 12:00:00 AM,2042,2108.4,2042,2091.7,94050
1629,815,5/13/2013 12:00:00 AM,2109,2152,2052.25,2077.3,687285
1630,815,5/14/2013 12:00:00 AM,2094,2120,2017.9,2027.9,1101119
1631,815,5/15/2013 12:00:00 AM,2034,2073.95,2034,2065.3,751455
1632,815,5/16/2013 12:00:00 AM,2085.25,2144.6,2082.65,2118.95,546032
1633,815,5/17/2013 12:00:00 AM,2126.8,2126.8,2072,2078.3,248619
1634,815,5/20/2013 12:00:00 AM,2083,2103.1,2037.3,2044.8,426826
1635,815,5/21/2013 12:00:00 AM,2055.1,2066.75,2013.75,2020.85,541812
1636,815,5/22/2013 12:00:00 AM,2026,2073.4,2026,2055.75,295263
1637,815,5/23/2013 12:00:00 AM,2060.75,2074.05,2033,2051.45,399910
1638,815,5/24/2013 12:00:00 AM,2068,2071.05,2053.45,2066.1,342628
1639,815,5/27/2013 12:00:00 AM,2066,2102.4,2062.7,2090.95,346286
1640,815,5/28/2013 12:00:00 AM,2090,2132.4,2086,2116.85,650043
1641,815,5/29/2013 12:00:00 AM,2109,2142.5,2085.05,2122.75,285437
1642,815,5/30/2013 12:00:00 AM,2122.75,2132,2087.65,2107.65,431141
1643,815,5/31/2013 12:00:00 AM,2100,2129.6,2085.3,2092,350294
1644,815,6/3/2013 12:00:00 AM,2093.1,2129,2080.75,2111.85,272325
1645,815,6/4/2013 12:00:00 AM,2128.5,2165.1,2120.7,2157.1,362324
1646,815,6/5/2013 12:00:00 AM,2165,2173,2152,2160.65,247939
1647,815,6/6/2013 12:00:00 AM,2147,2159.75,2121.1,2137.85,362768
1648,815,6/7/2013 12:00:00 AM,2136.35,2199,2132,2190.3,458985
1649,815,6/10/2013 12:00:00 AM,2197,2207.15,2171.25,2181.5,309241
1650,815,6/11/2013 12:00:00 AM,2175.3,2204.85,2153,2183.95,363503
1651,815,6/12/2013 12:00:00 AM,2183,2194.9,2165,2178.45,318798
1652,815,6/13/2013 12:00:00 AM,2178.45,2199,2148.05,2159.05,256052
1653,815,6/14/2013 12:00:00 AM,2168,2184.75,2154.25,2175.85,221197
1654,815,6/17/2013 12:00:00 AM,2191.25,2204.9,2136.5,2146.45,234619
1655,815,6/18/2013 12:00:00 AM,2147,2150,2120,2130.95,189805
1656,815,6/19/2013 12:00:00 AM,2137,2143,2078.4,2099.7,233753
1657,815,6/20/2013 12:00:00 AM,2055,2095.1,2052.25,2077.65,293549
1658,815,6/21/2013 12:00:00 AM,2077,2130,2034.2,2121.4,344330
1659,815,6/24/2013 12:00:00 AM,2111.1,2136.5,2080.15,2103.05,190741
1660,815,6/25/2013 12:00:00 AM,2116,2126.95,2085,2099.65,242637
1661,815,6/26/2013 12:00:00 AM,2107,2120,2081.2,2095.85,344654
1662,815,6/27/2013 12:00:00 AM,2105,2179.15,2105,2159.25,612087
1663,815,6/28/2013 12:00:00 AM,2166,2233.9,2166,2218.85,420527
1664,815,7/1/2013 12:00:00 AM,2217.9,2285,2217,2263.8,401124
1665,815,7/2/2013 12:00:00 AM,2263,2288.55,2240.6,2263.4,272890
1666,815,7/3/2013 12:00:00 AM,2246,2260,2154.8,2210.85,363693
1667,815,7/4/2013 12:00:00 AM,2249,2249,2202.65,2222.8,274002
1668,815,7/5/2013 12:00:00 AM,2250,2250,2221.25,2238.85,224376
1669,815,7/8/2013 12:00:00 AM,2216,2268.15,2208.7,2248.75,235203
1670,815,7/9/2013 12:00:00 AM,2260,2291,2233.1,2284.2,167535
1671,815,7/10/2013 12:00:00 AM,2294.2,2297,2246.1,2261.5,229049
1672,815,7/11/2013 12:00:00 AM,2261,2306.15,2261,2295.85,252961
1673,815,7/12/2013 12:00:00 AM,2300.75,2358.7,2254,2349.45,397780
1674,815,7/15/2013 12:00:00 AM,2340,2404.8,2328,2347.65,316518
1675,815,7/16/2013 12:00:00 AM,2312,2355.55,2265.15,2278.4,785705
1676,815,7/17/2013 12:00:00 AM,2298.5,2333,2295,2311.15,517584
1677,815,7/18/2013 12:00:00 AM,2332,2347.35,2312.3,2339.5,604164
1678,815,7/19/2013 12:00:00 AM,2340,2365,2321.4,2346.1,229774
1679,815,7/22/2013 12:00:00 AM,2346,2365.2,2307.7,2319.45,607394
1680,815,7/23/2013 12:00:00 AM,2321,2374.8,2321,2361.25,418045
1681,815,7/24/2013 12:00:00 AM,2370,2393.95,2330.25,2346.2,297654
1682,815,7/25/2013 12:00:00 AM,2368,2385.9,2306.5,2317.95,369358
1683,815,7/26/2013 12:00:00 AM,2340,2340,2258,2294.45,147042
1684,815,7/29/2013 12:00:00 AM,2283,2294.15,2205.1,2217.7,260041
1685,815,7/30/2013 12:00:00 AM,2225,2260,2145.6,2177.25,1015472
1686,815,7/31/2013 12:00:00 AM,2150.05,2294.35,2135.8,2281.2,605278
1687,815,8/1/2013 12:00:00 AM,2300,2329,2236.1,2278.45,621878
1688,815,8/2/2013 12:00:00 AM,2275,2275,2213.25,2238.7,429804
1689,815,8/5/2013 12:00:00 AM,2244.8,2264,2201.45,2209.95,246328
1690,815,8/6/2013 12:00:00 AM,2200,2232,2188.4,2198.2,185211
1691,815,8/7/2013 12:00:00 AM,2205,2262,2175.55,2254.65,267333
1692,815,8/8/2013 12:00:00 AM,2249,2249,2202.15,2224,219845
1693,815,8/12/2013 12:00:00 AM,2235,2235.05,2157.55,2181.15,553674
1694,815,8/13/2013 12:00:00 AM,2180.4,2246,2161.75,2238.25,363898
1695,815,8/14/2013 12:00:00 AM,2220,2241.8,2200,2211.1,329020
1696,815,8/16/2013 12:00:00 AM,2192,2215.25,2150.1,2166.15,456542
1697,815,8/19/2013 12:00:00 AM,2150,2187.9,2132,2141.1,212585
1698,815,8/20/2013 12:00:00 AM,2085.15,2164.8,2085.15,2138.75,322964
1699,815,8/21/2013 12:00:00 AM,2135.05,2135.9,2027,2046.6,441611
1700,815,8/22/2013 12:00:00 AM,2046.6,2120,2046.6,2108.55,248498
1701,815,8/23/2013 12:00:00 AM,2103,2131.95,2062.2,2119.75,274211
1702,815,8/26/2013 12:00:00 AM,2123,2188,2120,2150.85,287498
1703,815,8/27/2013 12:00:00 AM,2140,2199,2120.2,2167.45,283116
1704,815,8/28/2013 12:00:00 AM,2125,2191.2,2125,2171.8,354203
1705,815,8/29/2013 12:00:00 AM,2197,2274.55,2163,2258.45,459180
1706,815,8/30/2013 12:00:00 AM,2236,2367,2211.65,2292.9,334657
1707,815,9/2/2013 12:00:00 AM,2271.6,2311,2265.6,2283.2,191118
1708,815,9/3/2013 12:00:00 AM,2285.6,2296.85,2194.2,2206.6,274385
1709,815,9/4/2013 12:00:00 AM,2207,2299,2206.6,2274.95,253044
1710,815,9/5/2013 12:00:00 AM,2287,2334.5,2280,2294.1,237720
1711,815,9/6/2013 12:00:00 AM,2271,2345,2263.35,2284.65,319797
1712,815,9/10/2013 12:00:00 AM,2290.1,2306.85,2257.25,2266.4,369579
1713,815,9/11/2013 12:00:00 AM,2266,2283.85,2245,2250.05,243438
1714,815,9/12/2013 12:00:00 AM,2267,2288.5,2210,2246.7,254216
1715,815,9/13/2013 12:00:00 AM,2249.05,2272.9,2232,2249.3,128235
1716,815,9/16/2013 12:00:00 AM,2265,2296.3,2208.5,2224.05,175113
1717,815,9/17/2013 12:00:00 AM,2232,2325.9,2232,2304.45,297319
1718,815,9/18/2013 12:00:00 AM,2320,2366.9,2319.9,2353.45,342567
1719,815,9/19/2013 12:00:00 AM,2383,2400,2337,2377.75,281410
1720,815,9/20/2013 12:00:00 AM,2360.65,2405,2345,2366.25,249650
1721,815,9/23/2013 12:00:00 AM,2335,2397,2319,2378.9,283806
1722,815,9/24/2013 12:00:00 AM,2377,2419.5,2373,2394.9,402170
1723,815,9/25/2013 12:00:00 AM,2380,2445,2369,2429.1,408283
1724,815,9/26/2013 12:00:00 AM,2430.05,2474.4,2417,2457.05,320429
1725,815,9/27/2013 12:00:00 AM,2450.1,2453,2405.1,2412.2,217054
1726,815,9/30/2013 12:00:00 AM,2398,2420.6,2367.05,2381.15,184831
1727,815,10/1/2013 12:00:00 AM,2372.95,2429,2372.95,2407.65,295662
1728,815,10/3/2013 12:00:00 AM,2405,2449.9,2399.1,2429.75,254677
1729,815,10/4/2013 12:00:00 AM,2425,2430,2361.05,2371.7,290907
1730,815,10/7/2013 12:00:00 AM,2374,2398,2368,2385.65,153131
1731,815,10/8/2013 12:00:00 AM,2391,2419.75,2385,2392.8,172879
1732,815,10/9/2013 12:00:00 AM,2384,2435.25,2371.5,2404.4,210668
1733,815,10/10/2013 12:00:00 AM,2405,2423.7,2391.1,2396.6,238424
1734,815,10/11/2013 12:00:00 AM,2410,2419.4,2383.4,2401.95,113414
1735,815,10/14/2013 12:00:00 AM,2409,2445.95,2402,2421.35,234891
1736,815,10/15/2013 12:00:00 AM,2440,2444.8,2397.4,2410.35,263089
1737,815,10/17/2013 12:00:00 AM,2385,2430,2385,2410.6,159466
1738,815,10/18/2013 12:00:00 AM,2425,2473,2415.75,2459.95,344209
1739,815,10/21/2013 12:00:00 AM,2461.25,2484,2427.35,2440.7,279229
1740,815,10/22/2013 12:00:00 AM,2415,2459,2415,2430.9,220683
1741,815,10/23/2013 12:00:00 AM,2424,2440.7,2366.6,2399.65,235714
1742,815,10/24/2013 12:00:00 AM,2405,2419,2354,2391.65,290374
1743,815,10/25/2013 12:00:00 AM,2394,2416.4,2371.35,2405.5,241908
1744,815,10/28/2013 12:00:00 AM,2411.6,2428,2389,2400,149803
1745,815,10/29/2013 12:00:00 AM,2405.9,2438.9,2404.05,2429.35,568355
1746,815,10/30/2013 12:00:00 AM,2436,2544.6,2434,2523.15,602479
1747,815,10/31/2013 12:00:00 AM,2529,2545.15,2431,2456.4,1432818
1748,815,11/1/2013 12:00:00 AM,2456,2489.95,2443,2471.3,447409
1749,815,11/3/2013 12:00:00 AM,2478,2492.5,2464,2481.4,39389
1750,815,11/5/2013 12:00:00 AM,2485,2487.05,2400.05,2406.3,269502
1751,815,11/6/2013 12:00:00 AM,2410,2425,2377.1,2397.7,203325
1752,815,11/7/2013 12:00:00 AM,2415,2422.7,2382,2410.8,265935
1753,815,11/8/2013 12:00:00 AM,2410,2435.55,2393.6,2402.3,169617
1754,815,11/11/2013 12:00:00 AM,2406,2480,2406,2470.65,280269
1755,815,11/12/2013 12:00:00 AM,2488.8,2488.8,2455.3,2470,259959
1756,815,11/13/2013 12:00:00 AM,2471,2490,2440.05,2470.05,199328
1757,815,11/14/2013 12:00:00 AM,2465,2484,2445.55,2461.6,124272
1758,815,11/18/2013 12:00:00 AM,2487,2487.15,2432,2466.6,255826
1759,815,11/19/2013 12:00:00 AM,2470,2480.45,2432.35,2451.85,166836
1760,815,11/20/2013 12:00:00 AM,2434.55,2461.55,2416.5,2426.2,227466
1761,815,11/21/2013 12:00:00 AM,2426,2447.75,2390,2409.55,145041
1762,815,11/22/2013 12:00:00 AM,2431.85,2452.65,2398.1,2433.75,189165
1763,815,11/25/2013 12:00:00 AM,2445,2453,2410.35,2440.15,134939
1764,815,11/26/2013 12:00:00 AM,2440,2450,2394,2411.4,258687
1765,815,11/27/2013 12:00:00 AM,2413.7,2453.95,2400.05,2428.2,403814
1766,815,11/28/2013 12:00:00 AM,2444.7,2485,2435.75,2456.75,302265
1767,815,11/29/2013 12:00:00 AM,2459,2500,2456,2484.8,277559
1768,815,12/2/2013 12:00:00 AM,2499,2506.4,2467.3,2498.6,194215
1769,815,12/3/2013 12:00:00 AM,2499,2499.75,2452.1,2466.15,197536
1770,815,12/4/2013 12:00:00 AM,2450,2488,2440.45,2449.85,230978
1771,815,12/5/2013 12:00:00 AM,2468.7,2475.2,2400,2414.75,388154
1772,815,12/6/2013 12:00:00 AM,2425,2445,2415,2422.7,247914
1773,815,12/9/2013 12:00:00 AM,2462,2463,2427.45,2454.25,272490
1774,815,12/10/2013 12:00:00 AM,2455,2468.9,2431,2453,151345
1775,815,12/11/2013 12:00:00 AM,2455,2455,2420.1,2442,95642
1776,815,12/12/2013 12:00:00 AM,2422,2431.95,2400.05,2403.4,156938
1777,815,12/13/2013 12:00:00 AM,2404.1,2423.5,2391.15,2400.5,186381
1778,815,12/16/2013 12:00:00 AM,2407,2423.9,2395.5,2400.3,206557
1779,815,12/17/2013 12:00:00 AM,2412,2439.6,2412,2427.25,205915
1780,815,12/18/2013 12:00:00 AM,2436.5,2475,2436.5,2468.6,218455
1781,815,12/19/2013 12:00:00 AM,2470.05,2490,2435,2463.5,299157
1782,815,12/20/2013 12:00:00 AM,2484,2517.05,2457.75,2512.7,375383
1783,815,12/23/2013 12:00:00 AM,2517,2545,2504,2513.4,261380
1784,815,12/24/2013 12:00:00 AM,2530,2549,2519.8,2539.55,104260
1785,815,12/26/2013 12:00:00 AM,2540.2,2557.55,2483,2513.45,225980
1786,815,12/27/2013 12:00:00 AM,2519.9,2530,2513.9,2519.65,140553
1787,815,12/30/2013 12:00:00 AM,2522.05,2548.75,2511.15,2525.6,209006
1788,815,12/31/2013 12:00:00 AM,2532.25,2550,2521,2534.6,112933
1789,815,1/1/2014 12:00:00 AM,2545,2545,2529.35,2537.45,27816
1790,815,1/2/2014 12:00:00 AM,2525.6,2550,2513.35,2528.5,102531
1791,815,1/3/2014 12:00:00 AM,2520,2522.95,2485,2495.7,106312
1792,815,1/6/2014 12:00:00 AM,2514.95,2514.95,2460.2,2471.25,132967
1793,815,1/7/2014 12:00:00 AM,2472.2,2508,2464.6,2491.25,223225
1794,815,1/8/2014 12:00:00 AM,2495,2540,2470.8,2532.25,223471
1795,815,1/9/2014 12:00:00 AM,2541,2596.9,2525.25,2586.9,419693
1796,815,1/10/2014 12:00:00 AM,2600,2631,2562.25,2625.55,519695
1797,815,1/13/2014 12:00:00 AM,2630,2639.75,2600,2626.55,253075
1798,815,1/14/2014 12:00:00 AM,2622,2665.5,2616.55,2649,263864
1799,815,1/15/2014 12:00:00 AM,2650.1,2663.9,2641,2650.2,268234
1800,815,1/16/2014 12:00:00 AM,2652,2656,2624,2644.5,317440
1801,815,1/17/2014 12:00:00 AM,2643,2665.7,2641.6,2651.85,438475
1802,815,1/20/2014 12:00:00 AM,2630,2682.5,2629.25,2653.4,295063
1803,815,1/21/2014 12:00:00 AM,2650.1,2668.9,2636.1,2651.55,192975
1804,815,1/22/2014 12:00:00 AM,2653.55,2688,2645.25,2670.6,197313
1805,815,1/23/2014 12:00:00 AM,2675.2,2687.75,2660.5,2669.2,171249
1806,815,1/24/2014 12:00:00 AM,2663,2691.95,2646.5,2660.95,351829
1807,815,1/27/2014 12:00:00 AM,2626.7,2648.8,2622,2633.1,341168
1808,815,1/28/2014 12:00:00 AM,2635.85,2660.8,2626.35,2651.85,181923
1809,815,1/29/2014 12:00:00 AM,2652,2686.8,2648.6,2655.25,243863
1810,815,1/30/2014 12:00:00 AM,2640,2646,2613.7,2619.8,481083
1811,815,1/31/2014 12:00:00 AM,2618,2645,2602.9,2609.55,135185
1812,815,2/3/2014 12:00:00 AM,2605,2673.6,2605,2653.15,146623
1813,815,2/4/2014 12:00:00 AM,2652,2652,2590.2,2596.65,195097
1814,815,2/5/2014 12:00:00 AM,2607,2610.9,2580,2595.7,145398
1815,815,2/6/2014 12:00:00 AM,2598.4,2614.45,2589,2599.95,218641
1816,815,2/7/2014 12:00:00 AM,2612,2650,2611.75,2631.9,268263
1817,815,2/10/2014 12:00:00 AM,2645,2688,2639,2672.15,149983
1818,815,2/11/2014 12:00:00 AM,2699,2699,2625.6,2660.45,502138
1819,815,2/12/2014 12:00:00 AM,2685,2685,2603.2,2615.4,408212
1820,815,2/13/2014 12:00:00 AM,2630,2639.9,2549.3,2562.6,350389
1821,815,2/14/2014 12:00:00 AM,2579.8,2589,2516.55,2580.05,502608
1822,815,2/17/2014 12:00:00 AM,2584,2652.8,2584,2643.5,302745
1823,815,2/18/2014 12:00:00 AM,2653.9,2660.95,2622.1,2652,283548
1824,815,2/19/2014 12:00:00 AM,2655,2681.7,2634,2668.35,294654
1825,815,2/20/2014 12:00:00 AM,2653.35,2719.7,2647.4,2715.9,324204
1826,815,2/21/2014 12:00:00 AM,2734.8,2748,2716,2733.35,339521
1827,815,2/24/2014 12:00:00 AM,2734.9,2800,2714,2795.85,369902
1828,815,2/25/2014 12:00:00 AM,2795.65,2800.65,2762,2769.15,245678
1829,815,2/26/2014 12:00:00 AM,2785,2849.4,2783.95,2833.2,542467
1830,815,2/28/2014 12:00:00 AM,2880,2939.4,2871,2895.5,1123755
1831,815,3/3/2014 12:00:00 AM,2878,2878,2809.15,2815.55,301636
1832,815,3/4/2014 12:00:00 AM,2798,2847.35,2760,2801.1,535764
1833,815,3/5/2014 12:00:00 AM,2825,2853,2779.55,2786.9,374714
1834,815,3/6/2014 12:00:00 AM,2812,2843.3,2811.95,2827,357157
1835,815,3/7/2014 12:00:00 AM,2831,2835.5,2681,2725.3,592911
1836,815,3/10/2014 12:00:00 AM,2725,2750,2654,2686.65,510523
1837,815,3/11/2014 12:00:00 AM,2709,2724.55,2671.65,2678.7,347167
1838,815,3/12/2014 12:00:00 AM,2690,2717.85,2671.3,2687.5,349572
1839,815,3/13/2014 12:00:00 AM,2700,2760,2698,2727.15,614996
1840,815,3/14/2014 12:00:00 AM,2725,2795.8,2710.05,2780.5,457997
1841,815,3/18/2014 12:00:00 AM,2796.9,2816.9,2778,2787.6,244037
1842,815,3/19/2014 12:00:00 AM,2811.9,2836.9,2786.1,2801.15,432349
1843,815,3/20/2014 12:00:00 AM,2801.15,2811,2764.3,2778.85,580118
1844,815,3/21/2014 12:00:00 AM,2795.95,2797,2757,2778.6,251466
1845,815,3/22/2014 12:00:00 AM,2780,2785,2748.5,2780.4,22571
1846,815,3/24/2014 12:00:00 AM,2785,2785,2744.3,2750.05,194865
1847,815,3/25/2014 12:00:00 AM,2745.15,2755,2715,2723.45,246668
1848,815,3/26/2014 12:00:00 AM,2723.85,2723.85,2625.85,2633.6,384612
1849,815,3/27/2014 12:00:00 AM,2646.95,2650.95,2575.4,2588.6,687284
1850,815,3/28/2014 12:00:00 AM,2640,2640,2603,2625.8,680548
1851,815,3/31/2014 12:00:00 AM,2630.25,2633.6,2546.4,2563.9,526861
1852,815,4/1/2014 12:00:00 AM,2581,2610,2570.05,2601,573599
1853,815,4/2/2014 12:00:00 AM,2609,2645,2609,2626.8,446774
1854,815,4/3/2014 12:00:00 AM,2660,2680,2642,2663.6,779632
1855,815,4/4/2014 12:00:00 AM,2670,2676.35,2630.65,2650.05,406668
1856,815,4/7/2014 12:00:00 AM,2644,2644,2590,2606.15,414695
1857,815,4/9/2014 12:00:00 AM,2609.9,2633.95,2586.7,2624.4,483471
1858,815,4/10/2014 12:00:00 AM,2610.2,2632.95,2540,2550.45,399770
1859,815,4/11/2014 12:00:00 AM,2549.9,2589.45,2520.05,2576.9,346902
1860,815,4/15/2014 12:00:00 AM,2596,2608.5,2567.3,2575.05,203964
1861,815,4/16/2014 12:00:00 AM,2595,2599,2531.1,2536.75,210345
1862,815,4/17/2014 12:00:00 AM,2550,2570,2522.55,2552.2,289332
1863,815,4/21/2014 12:00:00 AM,2569,2578,2536.5,2549.8,280206
1864,815,4/22/2014 12:00:00 AM,2560,2579.3,2548.45,2552.6,204432
1865,815,4/23/2014 12:00:00 AM,2560,2584.15,2555.1,2565.9,650619
1866,815,4/25/2014 12:00:00 AM,2590,2638.8,2590,2629.25,617634
1867,815,4/28/2014 12:00:00 AM,2646,2684,2642,2676.75,382585
1868,815,4/29/2014 12:00:00 AM,2680,2689.35,2640,2664.65,205533
1869,815,4/30/2014 12:00:00 AM,2665,2781.75,2664.65,2706.15,471362
1870,815,5/2/2014 12:00:00 AM,2692.1,2749.9,2692.1,2737.35,289784
1871,815,5/5/2014 12:00:00 AM,2750,2750,2720.2,2729.15,232724
1872,815,5/6/2014 12:00:00 AM,2740,2755,2727.15,2744.35,163542
1873,815,5/7/2014 12:00:00 AM,2744.35,2754,2727.55,2742.2,350321
1874,815,5/8/2014 12:00:00 AM,2743.9,2747.95,2725.55,2737.15,306766
1875,815,5/9/2014 12:00:00 AM,2738,2738,2694.7,2718,631879
1876,815,5/12/2014 12:00:00 AM,2720,2742,2711.5,2722.9,365960
1877,815,5/13/2014 12:00:00 AM,2740,2740.55,2600.75,2610.75,995503
1878,815,5/14/2014 12:00:00 AM,2600,2604.5,2513.75,2518.35,1040241
1879,815,5/15/2014 12:00:00 AM,2515,2543.85,2466.6,2481.6,663828
1880,815,5/16/2014 12:00:00 AM,2464,2495,2400,2406.9,1089152
1881,815,5/19/2014 12:00:00 AM,2410,2421,2246.5,2286.15,1047342
1882,815,5/20/2014 12:00:00 AM,2284.9,2354.95,2266.15,2323.25,647080
1883,815,5/21/2014 12:00:00 AM,2320,2328.45,2280,2300.05,687158
1884,815,5/22/2014 12:00:00 AM,2316.5,2325,2280,2296.1,726115
1885,815,5/23/2014 12:00:00 AM,2276,2317.8,2276,2308.7,545956
1886,815,5/26/2014 12:00:00 AM,2325,2329.85,2286.2,2300.1,523950
1887,815,5/27/2014 12:00:00 AM,2292,2334,2292,2311.8,563748
1888,815,5/28/2014 12:00:00 AM,2340,2359,2318,2351.6,1505750
1889,815,5/29/2014 12:00:00 AM,2336,2403.45,2336,2384.1,698723
1890,815,5/30/2014 12:00:00 AM,2384.1,2484.4,2367,2460.65,2122795
1891,815,6/2/2014 12:00:00 AM,2465,2471.85,2407,2413.95,386028
1892,815,6/3/2014 12:00:00 AM,2402.2,2415,2333,2337.45,409282
1893,815,6/4/2014 12:00:00 AM,2332,2356,2308.2,2318.85,444481
1894,815,6/5/2014 12:00:00 AM,2320,2333.9,2291.15,2310.25,689200
1895,815,6/6/2014 12:00:00 AM,2312,2360,2312,2354.05,362195
1896,815,6/9/2014 12:00:00 AM,2336,2379.95,2335,2352.9,286100
1897,815,6/10/2014 12:00:00 AM,2352,2405,2352,2395.5,563893
1898,815,6/11/2014 12:00:00 AM,2394,2437.65,2392,2432.5,638782
1899,815,6/12/2014 12:00:00 AM,2432,2445.3,2417.15,2434.95,830695
1900,815,6/13/2014 12:00:00 AM,2425,2455.5,2425,2445.15,578849
1901,815,6/16/2014 12:00:00 AM,2444.5,2466,2405.15,2424.45,438571
1902,815,6/17/2014 12:00:00 AM,2424.45,2430,2385.85,2411.75,360767
1903,815,6/18/2014 12:00:00 AM,2411.85,2447.5,2404,2422.7,377746
1904,815,6/19/2014 12:00:00 AM,2422,2454.95,2412.5,2447.25,219059
1905,815,6/20/2014 12:00:00 AM,2430.5,2474,2430.5,2439.4,203236
1906,815,6/23/2014 12:00:00 AM,2441,2465,2431.5,2454.05,456901
1907,815,6/24/2014 12:00:00 AM,2455,2470,2454.05,2462.55,336058
1908,815,6/25/2014 12:00:00 AM,2465,2484.9,2452.7,2478.25,302167
1909,815,6/26/2014 12:00:00 AM,2492.7,2529,2484,2507.6,606978
1910,815,6/27/2014 12:00:00 AM,2510,2575.65,2510,2552.95,397883
1911,815,6/30/2014 12:00:00 AM,2555,2630.2,2555,2624.05,413231
1912,815,7/1/2014 12:00:00 AM,2626,2633,2599.65,2614.95,304871
1913,815,7/2/2014 12:00:00 AM,2617.7,2666.9,2614.85,2662.9,209798
1914,815,7/3/2014 12:00:00 AM,2662.9,2663.5,2625.55,2639.05,225480
1915,815,7/4/2014 12:00:00 AM,2644,2695,2641,2678.35,282661
1916,815,7/7/2014 12:00:00 AM,2678,2759.7,2664.75,2730.4,526230
1917,815,7/8/2014 12:00:00 AM,2694,2748.4,2661.25,2680.6,331104
1918,815,7/9/2014 12:00:00 AM,2677,2690.05,2620,2663.25,353487
1919,815,7/10/2014 12:00:00 AM,2650.1,2699,2621.5,2650.65,271495
1920,815,7/11/2014 12:00:00 AM,2637,2728.05,2615.55,2700.7,580648
1921,815,7/14/2014 12:00:00 AM,2702,2709,2660.2,2695,357350
1922,815,7/15/2014 12:00:00 AM,2697.8,2700,2606,2638.85,270072
1923,815,7/16/2014 12:00:00 AM,2642,2659.9,2620.5,2647.2,253809
1924,815,7/17/2014 12:00:00 AM,2640,2669.95,2624.35,2647.35,179656
1925,815,7/18/2014 12:00:00 AM,2635.1,2666.1,2635,2653.25,171124
1926,815,7/21/2014 12:00:00 AM,2641.1,2677.5,2635.05,2653.75,244378
1927,815,7/22/2014 12:00:00 AM,2658,2736.7,2658,2723.6,280348
1928,815,7/23/2014 12:00:00 AM,2750,2750,2708.1,2734,216649
1929,815,7/24/2014 12:00:00 AM,2747,2747.7,2690.55,2704.25,262647
1930,815,7/25/2014 12:00:00 AM,2692,2771.75,2692,2744,430540
1931,815,7/28/2014 12:00:00 AM,2745.9,2795,2720.85,2769.7,338474
1932,815,7/30/2014 12:00:00 AM,2771.9,2849.95,2765,2823.15,699705
1933,815,7/31/2014 12:00:00 AM,2816.2,2828.4,2776,2808.7,675000
1934,815,8/1/2014 12:00:00 AM,2775,2799,2744,2758.8,387616
1935,815,8/4/2014 12:00:00 AM,2783,2783,2750,2767.7,253689
1936,815,8/5/2014 12:00:00 AM,2775,2811.8,2759.9,2780.15,264756
1937,815,8/6/2014 12:00:00 AM,2787,2787,2743.8,2750.95,165539
1938,815,8/7/2014 12:00:00 AM,2758,2794.9,2730.3,2755.3,431636
1939,815,8/8/2014 12:00:00 AM,2760,2804.7,2746,2782.25,463497
1940,815,8/11/2014 12:00:00 AM,2785,2785,2711.3,2721.4,350542
1941,815,8/12/2014 12:00:00 AM,2726,2747.7,2711.1,2730.35,248191
1942,815,8/13/2014 12:00:00 AM,2730.35,2754.65,2722,2741.35,332366
1943,815,8/14/2014 12:00:00 AM,2750,2763.05,2740.2,2755.75,146222
1944,815,8/18/2014 12:00:00 AM,2752.1,2782,2742.3,2774.3,123326
1945,815,8/19/2014 12:00:00 AM,2777,2849.9,2776.6,2829.75,210725
1946,815,8/20/2014 12:00:00 AM,2832,2900,2831,2885.85,335763
1947,815,8/21/2014 12:00:00 AM,2870.3,2880,2831,2838.85,224823
1948,815,8/22/2014 12:00:00 AM,2858,2860.5,2793.1,2826.05,234320
1949,815,8/25/2014 12:00:00 AM,2827,2893.6,2827,2879.95,212982
1950,815,8/26/2014 12:00:00 AM,2879,2929.7,2865,2889.5,370295
1951,815,8/27/2014 12:00:00 AM,2905.2,2944,2905.2,2922.75,332117
1952,815,8/28/2014 12:00:00 AM,2922,2975,2912.7,2947.9,1200344
1953,815,9/1/2014 12:00:00 AM,2951,2989.8,2941.2,2975.8,350208
1954,815,9/2/2014 12:00:00 AM,2962,2997.5,2947.45,2995.15,328652
1955,815,9/3/2014 12:00:00 AM,2998,3010.15,2975,3000.5,436286
1956,815,9/4/2014 12:00:00 AM,2995,3009.7,2974.45,3001.3,147927
1957,815,9/5/2014 12:00:00 AM,2990,3007,2958,2980.2,177514
1958,815,9/8/2014 12:00:00 AM,2999,3017.8,2977.5,3003,295933
1959,815,9/9/2014 12:00:00 AM,2990,3027.85,2985.15,3008.4,152450
1960,815,9/10/2014 12:00:00 AM,3000,3014,2983.1,3000.85,124155
1961,815,9/11/2014 12:00:00 AM,3001.1,3005,2961.1,2976.45,104179
1962,815,9/12/2014 12:00:00 AM,2975.05,2992.5,2950.5,2958.65,199142
1963,815,9/15/2014 12:00:00 AM,2960.5,2998,2960.5,2983.4,126871
1964,815,9/16/2014 12:00:00 AM,2983.4,3032.95,2983,3009.75,306885
