date,open,high,low,close,volume,sma_5,sma_10,ema_20,mtm6_mtm12,fastk,fastd,roc_10,bband_upper,bband_middle,bband_lower,macd,macdsignal,macdhist,adosc,cci_14,atr_14
2009-08-28,815.05,819.95,801.1,817.4,167425.0,814.6200000000018,806.1699999999996,804.555160661986,1.947416974169742,37.354339061153574,55.49670105357952,1.7996139236565067,828.5169924798533,814.6200000000018,800.7230075201503,8.056700458449768,7.722243899484315,0.3344565589654529,114094.32178485498,83.77039115944683,25.178192738535607
2009-08-31,810.05,810.05,789.0,792.9,276141.0,812.0800000000019,806.2349999999996,803.4451453608444,1.9396319018404908,0.0,22.163367720246185,0.08204480908804435,833.9806483918803,812.0800000000019,790.1793516081234,6.198864245722575,7.4175679687319676,-1.2187037230093924,57084.20813161146,-55.35416571070123,25.408321828640204
2009-09-01,792.0,804.9,781.0,784.7,298487.0,807.1400000000018,805.7299999999996,801.6598934217164,2.1086235489220555,0.0,12.451446353717918,-0.6394428616650738,838.3811523472754,807.1400000000018,775.8988476527283,4.0185211816688025,6.737758611319334,-2.7192374296505317,-36994.81259015261,-109.14404223227515,25.3005845551659
2009-09-02,780.1,790.95,775.2,778.85,107500.0,797.7500000000017,803.6599999999996,799.4875226196482,2.112656072644721,0.0,5.921189464667502e-14,-2.5889562879119365,829.135092002204,797.7500000000017,766.3649079977994,1.7978134114651994,5.749769571348507,-3.9519561598833075,-90469.5300236888,-153.44613671877585,24.618399944082622
2009-09-03,775.0,782.0,763.0,766.55,362565.0,788.0800000000017,800.0549999999996,796.3506157034913,2.2854528819762128,0.0,5.921189464667502e-14,-4.491652130575641,822.0570863963742,788.0800000000017,754.1029136036293,-0.9437418319873814,4.411067290681329,-5.35480912266871,-176373.83394769533,-184.83541756504155,24.217085662362432
2009-09-04,745.2,781.0,745.2,772.8,447191.0,779.1600000000017,796.8899999999996,794.1076999222064,2.0780555555555553,33.498756559016925,11.166252186339035,-3.9343650941637276,797.469276337058,779.1600000000017,760.8507236629454,-2.5823535830458013,3.0123831159359025,-5.594736698981704,-118376.70648916345,-160.98159619114182,25.044436686479397
2009-09-07,767.6,799.05,767.6,794.1,278251.0,779.4000000000017,795.7399999999996,794.106966596282,1.899043062200957,100.0,44.499585519672365,-1.4275074478649508,798.4402731069353,779.4000000000017,760.3597268930681,-2.137592378512636,1.9823880170461947,-4.119980395558831,-23224.018072765088,-52.3762261147927,25.501976923159436
2009-09-08,799.0,803.0,792.2,795.05,126879.0,781.4700000000017,794.3049999999996,794.1967793013979,1.9511314395763124,100.0,77.8329188530057,-1.7729182110205133,804.2484635124036,781.4700000000017,758.6915364875998,-1.6889892424424033,1.248112565148475,-2.9371018075908784,-1250.5340473210672,0.3925399323453825,24.45183571436233
2009-09-09,803.3,805.0,787.5,793.05,734019.0,784.3100000000017,791.0299999999996,794.0875622250743,1.9104171415545936,93.31239299099742,97.77079766366586,-3.965851295713252,808.5665784888569,784.3100000000017,760.0534215111464,-1.477815967829656,0.7029268585528488,-2.180742826382505,-77560.81657806598,-6.441990352881044,23.955276020479307
2009-09-10,802.0,851.0,797.9,821.05,1063686.0,795.2100000000016,791.6449999999998,796.6554134417339,1.8822130970391187,100.0,97.77079766366586,0.7546938274634929,825.8803374612388,795.2100000000016,764.5396625387644,0.9380926201755528,0.7499600108773896,0.18813260929816322,-145069.10188953055,118.19658425892729,26.383470590445075
2009-09-11,822.0,834.4,800.0,809.7,629416.0,802.5900000000016,790.8749999999998,797.8977550187117,1.7835667215815483,52.15497736116863,81.8224567840554,-0.9420112551994042,824.7036518916879,802.5900000000016,780.4763481083154,1.9147948743657253,0.9829269835750567,0.9318678907906686,-246824.50744242326,71.80060712573975,26.956079833984713
2009-09-14,814.0,828.8,797.35,819.7,540826.0,807.7100000000016,793.5549999999997,799.9741593026439,1.7528580336728328,84.07731588010935,78.74409774709271,3.3799974776138386,831.388969571899,807.7100000000016,784.0310304281043,3.455917211701376,1.4775250292003206,1.9783921825010553,-193514.77268829301,68.9597058372914,27.27707413155723
2009-09-15,827.3,834.0,819.2,828.5,687523.0,814.4000000000017,797.9349999999997,802.6909060357254,1.674718196457327,100.0,78.74409774709271,5.5817509876385785,838.8791339713282,814.4000000000017,789.9208660286752,5.325959872443491,2.2472119978489546,3.0787478745945362,-97946.5732385898,113.05154653613712,26.385854550731715
2009-09-16,829.05,840.95,825.45,830.55,934451.0,821.9000000000017,803.1049999999998,805.3441530799421,1.6715128529287824,100.0,94.69243862670317,6.637991911151042,836.6725420962744,821.9000000000017,807.127457903729,6.893931075333285,3.1765558133458205,3.7173752619874643,-151612.33425434155,121.58500553579276,25.608293511393732
2009-09-17,831.0,845.0,818.0,835.05,624743.0,824.7000000000016,809.9549999999997,808.1732813580428,1.7484544873161374,100.0,100.00000000000004,8.936142456460772,842.7174359992364,824.7000000000016,806.6825640007669,8.402809583861426,4.221806567448942,4.181003016412484,-107511.30189254624,107.46105051303739,25.707701117722753
2009-09-18,845.0,871.5,839.0,866.0,894661.0,835.9600000000016,819.2749999999996,813.680587895372,1.525502043717789,100.0,100.00000000000004,12.060041407867494,867.6148511288019,835.9600000000016,804.3051488712014,11.958166710669957,5.769078596093145,6.189088114576812,108620.54018974828,153.984287317621,26.47500818074256
2009-09-22,868.0,878.7,848.8,862.3,405928.0,844.4800000000017,826.0949999999996,818.3110080958128,1.5759481961147086,81.2150772965224,93.73835909884083,8.588339000125922,876.9637559402552,844.4800000000017,811.9962440597483,14.312270821865582,7.477717041247632,6.8345537806179495,174636.3991149508,138.59114175571668,26.71965045354667
2009-09-23,867.0,881.5,849.0,869.0,397783.0,852.5800000000017,833.4899999999994,823.1385311343068,1.5363839669705834,96.68172407977455,92.63226712543235,9.301301804917927,885.2824525071997,852.5800000000017,819.8775474928038,16.52802451785226,9.287778536568558,7.240245981283701,214974.69323124446,126.68154485152861,27.132532564007622
2009-09-24,884.0,896.0,865.1,892.25,669242.0,864.9200000000017,843.4099999999995,829.7205757881824,1.4062836901278302,100.0,92.63226712543235,12.508669062480294,901.4036730605156,864.9200000000017,828.4363269394877,19.930361179746683,11.416295065204183,8.5140661145425,373189.5845993679,148.7701441899914,27.40163738086422
2009-09-25,912.0,1003.7,912.0,987.55,2147820.0,895.4200000000017,860.0599999999995,844.7519495226412,1.313441550858344,100.0,98.89390802659155,20.27891115035625,989.9016299604641,895.4200000000017,800.9383700395392,29.97116214072105,15.127268480307556,14.843893660413492,846667.9904834691,248.77248397827142,33.405091853659634
2009-09-29,999.0,1018.1,971.25,988.1,1262602.0,919.8400000000017,877.8999999999994,858.4041448061992,1.3466921880607727,99.99999999999999,100.00000000000004,22.032851673459298,1032.6259459329272,919.8400000000017,807.0540540670763,37.54020947891206,19.609856680028457,17.930352798883604,850633.1258601359,211.68961470350916,34.36544243554109
2009-09-30,980.0,1015.7,934.55,992.75,1930048.0,945.9300000000018,895.2049999999996,871.1989881579897,1.2704927536231883,100.0,100.00000000000004,21.11138221300475,1053.6422574268338,945.9300000000018,838.2177425731697,43.41350628827638,24.370586601678042,19.04291968659834,1041680.8625403845,149.17637849473996,37.70719654728816
2009-10-01,982.0,982.0,950.0,952.2,862270.0,962.5700000000018,907.5749999999996,878.9133702381812,1.153354247104247,0.0,66.6666666666667,14.930597465298746,1038.6702128773884,962.5700000000018,886.469787122615,44.28559346041902,28.353587973426237,15.932005486992786,788504.1707240886,98.14102662787182,38.06739679391044
2009-10-05,948.0,948.0,916.55,920.75,791545.0,968.2700000000017,916.5949999999997,882.8978111678782,1.138847117794486,0.0,33.33333333333338,10.860273312864965,1023.987954018295,968.2700000000017,912.5520459817084,41.95534160428667,31.073938699598322,10.88140290468835,428662.63190757274,48.48191175342318,37.89472559434541
2009-10-06,927.75,947.65,905.5,938.65,744009.0,958.4900000000016,926.9549999999997,888.207543437604,1.06799237913789,11.687991529790443,3.895997176596857,12.406442727980371,1014.4041985544418,958.4900000000016,902.5758014455614,41.07944238248183,33.075039436175025,8.004402946306804,378120.81569938373,41.937259444560844,38.198673766177876
2009-10-07,942.0,960.0,935.0,948.15,867249.0,950.5000000000016,935.1699999999997,893.9163488244989,1.0891355140186916,17.64785220264875,9.778614577479773,9.486143187066975,997.9886091603637,950.5000000000016,903.0113908396395,40.682889517734566,34.59660945248693,6.086280065247635,337419.0274597256,53.161910734817596,37.255911354308026
2009-10-08,949.0,982.5,931.9,977.9,847666.0,947.5300000000016,946.7299999999998,901.9147917935942,1.0597414177440927,92.06897907908942,40.468274270509575,13.406007190073055,984.8454445234973,947.5300000000016,910.2145554765058,42.28179665198968,36.13364689238748,6.148149759602198,510767.2190306338,64.83766051070826,38.20906054328602
2009-10-09,985.0,990.0,950.0,958.7,464891.0,948.8300000000015,955.6999999999998,907.322906860871,1.0217166494312304,35.64995524724274,48.45559550966035,10.32220943613349,987.1451458301633,948.8300000000015,910.5148541698397,41.52103390359139,37.21112429462826,4.309909608963125,451674.2818068572,61.05587183321508,38.336984790194165
2009-10-12,964.9,977.75,950.0,962.4,378330.0,957.1600000000014,962.7149999999998,912.5683443026927,1.0070647219690065,13.056557887460247,46.925164071264184,7.862146259456426,983.7498777730763,957.1600000000014,930.5701222269266,40.74697723286806,37.91829488227622,2.8286823505918406,373641.6885031408,50.39772859910816,37.58077159089458
2009-10-14,966.0,987.0,966.0,983.0,302504.0,966.0300000000013,962.2599999999999,919.2761210357696,1.0096435150070429,66.59427141104302,38.433594848582054,-0.4607361652574471,991.5717775416662,966.0300000000013,940.4882224583365,41.319474402724495,38.59853078636588,2.7209436163586176,367335.9589543652,70.3043251434674,36.65357362011639
2009-10-15,990.0,992.85,960.1,966.6,298696.0,969.7200000000014,960.1099999999999,923.783157127601,0.9688435525002771,0.0,26.550276432834476,-2.175893128225892,988.224658872498,969.7200000000014,951.2153411275048,39.988872761982634,38.876599181489226,1.112273580493408,274048.18505289056,54.63905320612521,36.374746932965216
2009-10-16,967.0,971.0,937.15,940.6,339491.0,962.2600000000014,954.8949999999999,925.3847612106866,0.9119584055459271,0.0,22.198090470347726,-5.253084865273228,989.5485617061138,962.2600000000014,934.9714382938889,36.41659087522498,38.384597520236376,-1.9680066450113927,124970.48987743095,-22.41585540554662,36.194407866324845
2009-10-17,947.0,953.0,940.0,944.6,29973.0,959.4400000000014,954.1349999999999,927.214783952526,0.9608880708616127,6.51358841496104,2.171196138320399,-0.7981516488132723,990.2980232676625,959.4400000000014,928.5819767323403,33.52187895967165,37.41205380812343,-3.890174848451778,49835.50780630531,-68.38665290677744,34.537664447301644
2009-10-20,946.8,953.9,930.2,933.9,163308.0,953.7400000000014,955.4499999999998,927.8514711951425,0.9917797982314113,0.0,2.171196138320399,1.4281835460222547,990.3061264011947,953.7400000000014,917.1738735988081,30.01836530549531,35.933316107597804,-5.914950802102496,-21169.358986541163,-81.66390758139397,33.76354555820866
2009-10-21,932.0,945.0,905.6,912.15,426786.0,939.5700000000013,952.7999999999998,926.3560929860813,1.0156055793398702,0.0,2.171196138320399,-2.823203536994623,974.6811150490659,939.5700000000013,904.4588849509367,25.196314832217695,33.78591585252178,-8.589601020304087,-138937.56719674426,-135.26962776833525,34.166149446908044
2009-10-22,909.7,921.75,890.0,902.65,235669.0,926.7800000000013,948.2499999999998,924.0983698445498,0.8592176153665964,0.0,5.210646728907401e-14,-4.798818752307121,959.7106301183059,926.7800000000013,893.8493698816968,20.373382810906605,31.103409244198748,-10.730026433292142,-189718.0758997826,-169.40393962650316,33.99356734355747
2009-10-23,915.0,964.9,912.0,959.6,1129229.0,930.5800000000014,946.4199999999998,927.4794774784021,0.7973901098901099,100.0,33.333333333333385,-1.871356989467221,972.2404656717594,930.5800000000014,888.9195343282435,20.905577007190914,29.063842796797182,-8.158265789606268,94059.44526938838,-6.248931232441728,36.011883961874794
2009-10-26,940.0,991.85,940.0,975.6,759752.0,936.7800000000013,948.1099999999999,932.062384385221,0.8021353707512979,100.00000000000001,66.66666666666673,1.7628037968081767,991.9708180768217,936.7800000000013,881.589181923181,22.360651354625134,27.723204508362773,-5.36255315373764,291814.5291469707,77.90163030365706,37.143177964598024
2009-10-27,975.6,1001.35,974.0,991.1,856851.0,948.2200000000014,950.9799999999999,937.6850144437714,0.7868793367576823,99.99999999999999,100.00000000000006,2.9821280133000894,1018.0514141342442,948.2200000000014,878.3885858657586,24.48231186780447,27.075025980251112,-2.592714112446643,414468.9492934353,129.74403451419943,36.44366525284102
2009-10-28,985.0,1010.0,985.0,999.6,440803.0,965.7100000000013,952.64,943.5816797348408,0.7588995341478422,100.0,100.00000000000006,1.688708036622577,1034.4407325727593,965.7100000000013,896.9792674272433,26.543643473653674,26.968749478931624,-0.42510600527795006,450529.6861448586,134.85074964895585,35.62626059192381
2009-10-29,988.0,1039.0,942.0,1016.2,752733.0,988.4200000000013,957.6,950.4977102362845,0.8347306457367107,100.0,100.00000000000006,5.131388371611845,1027.395356316376,988.4200000000013,949.4446436836267,29.180371729248918,27.411073928995084,1.7692978002538347,551238.0261444794,116.92088921625785,40.010099121072116
2009-10-30,1027.9,1035.0,1002.0,1011.4,589920.0,998.7800000000013,964.68,956.2979283090193,0.8208443271767809,76.78874374411346,92.2629145813712,7.527110355092481,1027.8961535919111,998.7800000000013,969.6638464080916,30.530738633441842,28.035006869884434,2.4957317635574086,461555.68351961905,138.1566964986655,39.50937775528125
2009-11-03,1039.8,1095.5,1016.0,1034.5,1782113.0,1010.5600000000013,973.6699999999998,963.7457446605413,0.800977533870691,100.0,92.2629145813712,9.517255981367768,1040.2847640863242,1010.5600000000013,980.8352359136783,33.08352479902385,29.044710455712316,4.038814343311532,79775.41632253118,172.04443578249845,42.69442220133259
2009-11-04,1059.9,1075.7,1037.0,1064.5,610329.0,1025.2400000000011,986.7299999999999,973.341388026204,0.8181965749533316,100.0,92.2629145813712,13.98436663454332,1070.4751367853466,1025.2400000000011,980.0048632146556,37.09971310768174,30.6557109861062,6.4440021215755365,-1866.7558504894841,151.93057722308913,42.587677758380266
2009-11-05,1064.5,1081.0,1043.55,1070.75,540374.0,1039.4700000000012,1002.5899999999999,982.618398690375,0.8570941045985837,99.99999999999999,100.00000000000006,17.387491092473837,1088.124356433813,1039.4700000000012,990.8156435661892,40.322086134605456,32.58898601580605,7.733100118799406,42723.244128009304,129.04372951047407,42.220700775638825
2009-11-06,1085.0,1087.3,1062.05,1069.25,248850.0,1050.0800000000013,1019.25,990.8690273865298,0.8836357136473322,93.63485631912893,97.8782854397097,18.45676618844514,1096.9120659376347,1050.0800000000013,1003.247934062368,42.26756829376666,34.52470247139817,7.742865822368486,23056.990602626232,118.5688803867331,41.00850786309319
2009-11-09,1080.0,1119.85,1065.0,1099.85,432244.0,1067.7700000000011,1033.275,1001.2481676354316,0.8857419511014283,99.99999999999999,97.8782854397097,14.615464776990406,1109.3178808122505,1067.7700000000011,1026.2221191877518,45.75115040372168,36.76999205786287,8.981158345858809,50150.85475948872,125.43417366946758,41.997185872872244
2009-11-10,1105.2,1119.0,1082.65,1091.25,376828.0,1079.1200000000013,1044.84,1009.8197707177715,0.8508750899064973,23.01055325715327,72.21513652542745,11.854243542435427,1106.8052018231224,1079.1200000000013,1051.4347981768801,47.27303210919979,38.87060006813026,8.402432041069531,-6490.389309659367,108.62507155123082,41.59381545338136
2009-11-11,1104.0,1135.0,1080.1,1128.9,561161.0,1092.0000000000011,1058.62,1021.1607449351266,0.7810170977641385,100.0,74.33685108571781,13.903743315508033,1135.753125602489,1092.0000000000011,1048.2468743975132,50.93008436153502,41.28249692681121,9.64758743472381,109801.40482151741,112.2092051480757,42.54425720671127
2009-11-12,1132.0,1139.5,1097.0,1108.75,362540.0,1099.600000000001,1069.5349999999999,1029.502578750829,0.7668545494473318,0.0,41.00351775238449,10.919367747098828,1138.925513346798,1099.600000000001,1060.2744866532041,51.60748901095383,43.347495343639736,8.259993667314092,95823.51374702156,102.49330071070698,42.54109597766047
2009-11-13,1107.0,1120.95,1096.0,1108.65,162748.0,1107.480000000001,1078.7799999999997,1037.040428393607,0.7588213895962168,0.0,33.3333333333334,9.097618579019873,1132.514823745928,1107.480000000001,1082.4451762540739,51.542122408522005,44.98642075661619,6.555701651905814,82120.47826377442,85.5922242911664,41.284589122113296
2009-11-16,1110.0,1124.6,1080.5,1102.35,711035.0,1107.980000000001,1087.8749999999998,1043.260387594216,0.7706769656780588,0.0,6.631732200427602e-14,8.992485663436822,1132.4794367280172,1107.980000000001,1083.4805632719847,50.400970541562174,46.06933071360539,4.331639827956785,66997.14393459889,68.92298114549963,41.485689899105196
2009-11-17,1109.9,1119.8,1095.05,1110.75,511877.0,1111.880000000001,1095.4999999999998,1049.6879697281001,0.7311448924138944,14.514964966632872,4.838321655544357,7.370710488158538,1129.8133878558883,1111.880000000001,1093.9466121441137,49.602621123954805,46.775988795675275,2.82663232827953,98480.69398678234,71.20614680398876,40.290283477740545
2009-11-18,1110.75,1124.9,1103.05,1107.65,319970.0,1107.630000000001,1099.8149999999998,1055.2081630873288,0.7318526928262258,5.88411673886718,6.799693901833417,4.053546265852526,1113.280345121235,1107.630000000001,1101.979654878767,48.16456820561348,47.053704677662914,1.1108635279505634,43465.69563134224,69.4285191286838,38.97312037218766
2009-11-19,1106.0,1107.65,1082.3,1098.9,365055.0,1105.660000000001,1102.6299999999997,1059.3692904123452,0.6717551780979001,0.0,6.799693901833417,2.628998365631574,1114.3989701904534,1105.660000000001,1096.9210298095486,45.79099890257544,46.80116352264542,-1.010164620069979,52976.883737308905,26.546429441872142,38.000040345602834
2009-11-20,1095.0,1126.0,1083.2,1117.55,957466.0,1107.440000000001,1107.4599999999996,1064.9103103730743,0.6744055156887576,74.81646914072344,26.90019529319694,4.517184942716845,1120.464653545818,1107.440000000001,1094.415346454184,44.89727937566431,46.4203866932492,-1.5231073175848877,236406.65668814164,57.784524657346765,38.3428946066312
2009-11-23,1053.35,1146.0,1053.35,1104.15,603665.0,1107.800000000001,1107.8899999999996,1068.6474236708766,0.6406938923021323,0.0,24.93882304690788,0.39096240396419013,1120.3321985296989,1107.800000000001,1095.2678014703033,42.61647599274943,45.659604553149244,-3.043128560399815,308509.0827003778,20.468644583766505,42.2219735633004
2009-11-24,1119.45,1119.45,1060.1,1109.35,331496.0,1107.5200000000011,1109.6999999999996,1072.5238595117455,0.6541642897889333,20.54567897771163,31.78738270614509,1.6586483390607087,1119.8367528183267,1107.5200000000011,1095.2032471816756,40.758678744109375,44.67941939134127,-3.920740647231895,379536.08855003724,-20.644611368600636,43.44540402306467
2009-11-25,1118.7,1118.7,1093.2,1100.25,227834.0,1106.0400000000013,1106.8349999999996,1075.1644443201508,0.6412091121495328,0.0,6.848559659237277,-2.537868721764558,1119.649173376319,1106.0400000000013,1092.4308266236837,38.112727295811965,43.36608097223541,-5.253353676423444,341680.8374385303,14.16249063994186,42.16358944998861
2009-11-26,1099.6,1126.7,1090.0,1114.2,297688.0,1109.1000000000013,1107.3799999999997,1078.8821162896602,0.6357132533603121,40.344852067078264,20.296843681596698,0.4915445321307832,1121.7585939182525,1109.1000000000013,1096.44140608175,36.7181758500426,42.03649994779685,-5.31832409775425,325329.1954889158,57.57753836108664,41.77333306070371
2009-11-27,1110.0,1125.0,1090.2,1109.05,379219.0,1107.4000000000012,1107.4199999999996,1081.7552480715974,0.6439786804955344,27.93882538515476,22.761225817411074,0.03607991701617408,1116.9686989704717,1107.4000000000012,1097.8313010295308,34.796311602216974,40.58846227868087,-5.792150676463898,299119.5552529595,25.64519830589866,41.275237842082014
2009-11-30,1117.9,1143.6,1110.05,1128.95,821236.0,1112.360000000001,1110.0799999999997,1086.249986350493,0.6656297525231577,100.0,56.09455915074441,2.413026715652933,1131.233939705036,1112.360000000001,1093.4860602949661,34.481502728824125,39.36707036870952,-4.885567639885394,294305.6384033202,224.12099783932385,40.79486371050472
2009-12-01,1144.0,1157.85,1126.05,1145.0,340673.0,1119.4900000000011,1113.5049999999997,1091.845225745684,0.6816933485163105,100.0,75.97960846171833,3.0835021381949046,1151.079960430311,1119.4900000000011,1087.9000395696912,35.122247882390184,38.518105871445655,-3.3958579890554716,286374.18542330666,268.674463937624,40.15237344546866
2009-12-02,1156.3,1157.8,1118.55,1124.15,517104.0,1124.2700000000011,1115.1549999999997,1094.9218709127617,0.7036908801329549,0.0,66.66666666666674,1.489640229314304,1149.3251870874735,1124.2700000000011,1099.2148129125287,33.5607547932193,37.52663565580038,-3.9658808625810806,139511.96223752992,146.88683309525706,40.087918199363756
2009-12-03,1130.0,1134.95,1115.0,1124.0,196149.0,1126.2300000000012,1117.6649999999997,1097.6912165401177,0.7111693462709823,0.0,33.33333333333341,2.284102284102274,1149.2806051978541,1126.2300000000012,1103.1793948021482,31.94293821574115,36.40989616778854,-4.466957952047387,60648.728434195276,71.82548141831906,38.64949547083778
2009-12-04,1133.9,1136.9,1100.1,1120.35,574929.0,1128.4900000000011,1117.945,1099.8491959172493,0.6746662879863674,0.0,7.579122514774402e-14,0.25054807391167166,1145.8807331641815,1128.4900000000011,1111.0992668358208,30.020227926084544,35.13196251944774,-5.111734593363195,41265.590652053244,31.48080954684752,38.51738865149223
2009-12-07,1110.0,1122.0,1081.55,1094.6,1260454.0,1121.6200000000013,1116.99,1099.3492724965588,0.6011484098939929,0.0,7.579122514774402e-14,-0.8649187157542149,1153.7495253619818,1121.6200000000013,1089.4904746380207,26.11758906181126,33.329087827920446,-7.211498766109187,-112692.63150025718,-78.34342202673777,38.65543231924279
2009-12-08,1099.0,1105.9,1080.0,1097.1,233516.0,1112.0400000000013,1115.7649999999999,1099.1350560683152,0.6172543135783946,6.784644163851251,2.2615480546171596,-1.1042502366250484,1138.6649056333688,1112.0400000000013,1085.4150943666339,22.96175987684728,31.255622237705815,-8.293862360858533,-141620.15637212526,-92.86256951094003,37.74433001072545
2009-12-09,1127.7,1127.7,1062.35,1077.0,267555.0,1102.6100000000013,1113.44,1097.0269554903805,0.5540048543689321,0.0,2.2615480546171596,-2.11315610088616,1137.5113696004394,1102.6100000000013,1067.7086303995632,18.62415285299403,28.729328360763457,-10.105175507769427,-187541.74889181135,-114.84931458991153,39.71616358138793
2009-12-10,1085.0,1116.0,1070.0,1106.45,403617.0,1099.1000000000013,1112.665,1097.9243883008205,0.5200439721509712,56.26430169891629,21.016315287589254,-0.6955663256147937,1127.6411282185202,1099.1000000000013,1070.5588717814824,17.36278948270433,26.45602058515163,-9.093231102447302,-114178.72251345497,-64.28449036054376,40.165009039860216
2009-12-11,1115.0,1119.9,1088.0,1103.05,269216.0,1095.6400000000015,1112.065,1098.4125417959804,0.5356218095731302,87.00616403449229,47.756821911136264,-0.5410035616067788,1116.083620031336,1095.6400000000015,1075.1963799686669,15.905450209882702,24.345906510097844,-8.440456300215143,-78620.15059897164,-35.17688848389774,39.57465125129878
2009-12-14,1109.0,1109.0,1089.2,1103.7,191760.0,1097.4600000000014,1109.54,1098.9161092439822,0.6077609209422886,89.19178315258985,77.48741629533288,-2.236591523096687,1118.8094168535408,1097.4600000000014,1076.110583146462,14.63425334131989,22.403575876342252,-7.769322535022361,-28575.98283294728,-52.543085329971106,38.16217616192029
2009-12-15,1110.0,1133.75,1110.0,1123.8,280924.0,1102.8000000000015,1107.4199999999998,1101.2860036016982,0.6387934326078656,100.0,92.06598239569412,-1.8515283842794772,1132.7444151718767,1102.8000000000015,1072.8555848281264,15.074948064339651,20.93785031394173,-5.8629022496020795,8984.212084856816,49.29324972944471,37.58273500749741
2009-12-16,1129.7,1153.95,1128.0,1143.95,378332.0,1116.1900000000016,1109.4,1105.3492413539175,0.6447053544720311,100.0,96.39726105086338,1.7613307832584635,1147.8387851265059,1116.1900000000016,1084.5412148734974,16.855834835203268,20.12144721819404,-3.2656123829907706,51134.20458065113,116.14567526555275,37.051825364104744
2009-12-17,1150.0,1182.0,1140.0,1174.45,455813.0,1129.7900000000016,1114.4450000000002,1111.9302659868777,0.6602444284687276,100.0,100.0000000000001,4.488434163701083,1183.6536575065672,1129.7900000000016,1075.9263424934359,20.492075640464464,20.195572902648124,0.29650273781633985,156617.9836700838,170.60371363320465,37.40526640952583
2009-12-18,1175.3,1229.0,1173.2,1207.05,763634.0,1150.5900000000015,1123.115,1120.9892882738418,0.6545193491043347,100.0,100.0000000000001,7.738653099477855,1223.8975548629521,1150.5900000000015,1077.282445137051,25.70802412731632,21.298063147581765,4.4099609797345565,237349.57301606936,220.78649013677182,38.719175951702546
2009-12-21,1220.0,1244.95,1175.65,1222.3,691272.0,1174.3100000000018,1135.8849999999998,1130.6379274858568,0.659364435429344,100.0,100.0000000000001,11.666362141421537,1248.325982057808,1174.3100000000018,1100.2940179421955,30.718148735222258,23.182080265109864,7.536068470112394,324972.1215239158,187.08290092465293,40.90352052658094
2009-12-22,1205.65,1236.0,1201.8,1206.85,336392.0,1190.9200000000014,1146.86,1137.8962201062513,0.653106406531064,55.019999209773886,85.00666640325805,10.00364597575427,1247.3192056680214,1190.9200000000014,1134.5207943319815,33.06091703218294,25.157847618524478,7.903069413658464,255850.37367500458,140.85767945325446,40.42469763182516
2009-12-23,1219.0,1227.7,1208.7,1213.3,374681.0,1204.7900000000016,1160.4899999999998,1145.0775324770846,0.6214029969500066,31.2066940203482,62.07556441004079,12.655524605385327,1237.149072915992,1204.7900000000016,1172.430927084011,35.03418658641499,27.13311541210258,7.90107117431241,142823.4605606161,114.07435586886541,39.02650494383766
2009-12-24,1215.0,1249.7,1179.1,1184.05,543712.0,1206.7100000000016,1168.2499999999995,1148.7891960506956,0.5948537853717837,0.0,28.74223107670746,7.0134213023633984,1232.0095968343485,1206.7100000000016,1181.4104031656548,33.847612173503876,28.47601476438284,5.371597409121037,-65138.94094855245,79.43863217016249,41.281754590706406
2009-12-29,1155.0,1199.0,1136.3,1146.4,522331.0,1194.5800000000017,1172.5849999999996,1148.561653569677,0.561652725699452,0.0,10.402231340116165,3.9300122387924574,1248.9975192376564,1194.5800000000017,1140.162480762347,29.52881327822024,28.68657446715032,0.8422388110699224,-256945.6920553199,12.618908949718561,42.81162926279881
2009-12-30,1140.0,1145.0,1103.0,1137.6,566289.0,1177.6400000000017,1175.9749999999997,1147.517686563041,0.5367421475529582,0.0,9.829174511348053e-14,3.071486817069835,1239.252252028161,1177.6400000000017,1116.0277479718425,25.10663393543996,27.970586360808248,-2.8639524253682893,-195363.5364121506,-40.703208107049264,42.85365574402748
2009-12-31,1140.0,1160.9,1140.0,1146.6,315028.0,1165.5900000000015,1178.2549999999997,1147.4302878427513,0.5172021609326131,9.358736778808936,3.1195789262697438,2.028830752802979,1223.0657827261382,1165.5900000000015,1108.1142172738648,22.073796741689648,26.79122843698453,-4.717431695294881,-189339.634501521,-16.788631810585844,41.45696604802553
2010-01-04,1140.0,1149.45,1126.15,1142.15,329988.0,1151.3600000000017,1178.0749999999996,1146.9274032862988,0.5284037045139649,7.479744285059777,5.612827021289669,-0.15734953450762257,1184.7073477203269,1151.3600000000017,1118.0126522796766,19.091103250954347,25.251203399778493,-6.160100148824146,-130458.03403638257,-42.401224075621265,40.16003990173799
2010-01-05,1150.0,1181.0,1150.0,1177.45,411658.0,1150.0400000000016,1178.3749999999995,1149.8343172590323,0.5564746149458072,100.0,38.946160354623004,0.2554387159947158,1178.2307360667191,1150.0400000000016,1121.849263933284,19.352627117176553,24.071488143258104,-4.718861026081552,6472.6815648344345,6.265232059427534,40.06646562304241
2010-01-06,1186.2,1232.5,1183.35,1207.65,1289786.0,1162.2900000000016,1178.4349999999997,1155.3405727581721,0.5757534246575342,100.0,69.1599147616867,0.04970796570151759,1215.5722446972989,1162.2900000000016,1109.0077553027043,21.746098783109346,23.606410271228352,-1.860311488119006,57309.04644819489,72.75761782007977,41.13671807853938
